"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",23.3289822945363,76.7982364627652,1138087,238,4.38873565904889,1.88908162486775,0.381183928113527,77.9224806869025,4.86816454936241,NA
