"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",13.7829287190083,71.5551235406484,556050,328,4.94465785450948,1.92581357824697,0.335897251748636,72.4137141310515,5.74967299327389,NA
