"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",28.815459280303,88.148851609845,1040957,276,6.80263642014033,2.49275104844193,0.470925278438253,90.6257324988557,13.0372822411965,NA
