"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",26.2990702479339,85.6340905867077,1050430,448,5.9770627266929,2.20993213967812,0.367781801742825,86.9113555271858,8.02971386231065,NA
