"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",12.2236498507805,72.4264457746119,392605,373,6.28651698271799,2.15952170057616,0.366539733720095,72.8346907262781,7.11793198184118,NA
