"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",21.3816969410009,77.9851783504938,824203,151,5.64011414663623,2.19440276803063,0.44093232260469,79.0290519428775,7.35336502064358,NA
