"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",14.8777153638659,70.2698792984686,629363,176,4.63097131544116,1.90977188124057,0.398218367354267,71.5688016570271,5.57192411435779,NA
