"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",30.2208089416896,85.2312227851184,1085748,277,6.61368660131084,2.28567172966271,0.406674147320107,86.1821338627369,8.70323885232363,NA
