"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",14.7715292125803,63.6510439609273,698823,126,3.75086681462975,1.7439962937232,0.466599906313866,64.3109168235769,4.11986721175804,NA
