"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",36.0877453512397,86.9171247368221,862415,299,10.1395024437191,2.76245583109756,0.498172666024907,87.2583638928797,12.18127626863,NA
