"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",28.4043632346189,76.4815786263421,1470506,50,4.11853674857496,1.89560706838526,0.533170602596682,80.8553620413094,5.92945511659932,NA
