"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",6.20234303259871,59.8961664760103,308141,88,3.36103601922496,1.52463260975634,0.363904117077416,62.4872622626386,3.83465712683574,NA
