"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",33.0537764003673,88.459601791193,1057770,236,7.70624237783254,2.58130776284753,0.477385937038669,88.7281027696122,9.52462241896496,NA
