"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",10.6370272325528,56.3238488274731,402137,109,4.15342532520012,1.78224746600514,0.390471408236713,57.6710045379545,4.68092589652775,NA
