"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",10.6294191919192,68.7775367561701,452838,162,4.50071107106735,2.03002307679601,0.423292689181324,70.8338170263543,5.52878937137499,NA
