"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",13.8012260387971,67.9041605838088,706213,115,3.69952691326838,1.70366262421274,0.388784178245765,71.6286499421322,4.49460345418073,NA
