"Participant_A" "Participant_B"
6505 34
7243 5462
7510 46
7990 45
8957 4875
9764 52
9711 6203
8617 57
6807 10732
5433 61
5253 61
5508 8261
5427 8254
4638 66
3868 60
4013 4523
3844 15
2308 0
611 0
215 6608
583 6123
99 0
253 0
435 8391
43 0
308 0
808 3182
400 1661
954 15
991 2887
614 22
1041 29
1291 2612
3297 0
4721 2235
4572 6
4400 14
4762 5468
4993 26
6037 6310
7722 46
9697 8064
10198 76
10264 2730
9628 0
8954 125
8302 3272
7703 127
7283 119
6855 5927
6805 110
6251 4123
5387 57
4623 4399
3639 0
3910 0
3751 3582
2918 0
2179 415
2249 0
3643 229
4784 0
5149 0
4864 582
4238 0
3746 116
4045 196
3966 0
3689 283
4537 0
4818 8
4145 0
4261 1
4431 0
4310 139
3588 0
3246 854
3154 1412
3130 0
4566 0
4556 1613
4235 0
4786 0
4562 731
4578 0
4503 1440
4720 0
5358 3726
5274 0
5038 3474
4463 0
4287 4000
4557 0
4485 0
3542 1
1805 2
957 3
212 0
371 5606
1704 1
1565 0
643 1
1444 0
1607 0
957 0
1226 0
1309 0
1262 4722
2054 0
2146 71
930 0
334 3978
460 0
1166 37
3552 23
3626 18
1757 6244
2467 23
2574 0
3182 2
4287 0
5387 4902
5681 0
5557 0
5281 0
4920 454
4526 0
3322 1
1812 265
2774 0
3493 43
3125 0
2537 0
2294 0
2132 31
2132 1
1575 0
965 1
1885 0
3694 0
5286 69
6284 0
6156 0
5590 1147
4832 0
3971 0
2873 2582
1135 0
228 1447
479 0
858 2486
1113 0
1296 0
1280 1366
1321 0
1414 0
1647 3150
2116 0
2501 2579
2872 0
3332 0
3758 4930
4092 0
4496 0
4470 7937
4271 0
4074 7604
3933 0
3651 8211
3395 0
2961 0
2698 0
2888 6101
3095 4478
3223 0
3579 0
3338 0
2176 8916
1607 0
1586 4867
3045 0
3586 0
3272 7894
2649 0
1703 8596
334 0
656 0
2044 0
2319 0
1669 0
1169 10991
871 2097
460 0
271 0
20 6923
349 0
462 1592
584 0
784 0
805 1523
1170 0
2122 127
2569 0
1941 1636
811 0
471 0
464 1411
587 0
216 0
417 0
881 3248
335 1140
135 0
211 0
57 0
49 1644
29 2446
2 0
16 2926
16 0
78 0
268 0
151 3414
32 0
14 2969
156 0
342 0
400 0
395 792
262 0
22 0
12 3806
156 0
475 0
449 570
214 282
46 74
2 0
1 25
0 0
1 1126
65 504
67 0
1 0
