"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",27.0108542814509,83.8749307122765,909555,204,6.94399459076143,2.44026988474174,0.461892065881899,85.4635484822835,9.49237064012874,NA
