"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",15.1923568067034,51.944474482373,687200,73,3.20146827706635,1.35583095259721,0.346580516197353,56.1005773735853,3.43897320407685,NA
