"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",5.5243880567034,64.7357885243336,241335,65,4.1311993701701,1.8776018250427,0.451467806958861,67.2784623965416,6.36674941319602,NA
