"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",11.7050189393939,55.8671439936356,523981,59,3.47921203249736,1.54352693770589,0.403152653346256,56.954000585933,3.66330987720024,NA
