"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",22.5859375,78.9374675022925,779562,350,6.37585592935519,2.21695890116017,0.403291078297303,80.3420831375927,7.63823452141168,NA
