"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",3.35998479109275,56.2051221829595,180632,17,2.91464967447628,1.31909596636803,0.475763302283949,64.7891022835242,5.11501247387229,NA
