"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",12.4736749598255,68.54699448822,531662,276,4.48347822488725,1.88959669684482,0.354662277609599,71.4509810462288,6.46274534284273,NA
