"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",27.4132482495409,84.199689232732,1144056,272,5.62459879586312,2.1513079852872,0.386081930410384,85.2733737875987,6.50022492262365,NA
