"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",15.6325721705693,66.2494140236446,676013,213,4.27095780702441,1.80980061271882,0.359769992394194,69.0669420765097,5.566605699364,NA
