"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",18.8310771062902,81.921016845775,715400,242,6.01159071847918,2.2148316035748,0.406957297543127,82.8421561723364,7.61316332139469,NA
