"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",5.59037462695133,46.3167634152429,248304,22,2.90712191507185,1.21620254977354,0.399472355566862,66.7439414773241,4.84593489117472,NA
