"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",21.8655410640496,76.8375345301318,1091482,128,4.29126087283164,1.90296979522009,0.395448231964675,80.9794770564407,6.37412112893208,NA
