"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",21.0514412591827,71.3194082952151,1138776,99,3.67552266644186,1.65037064726805,0.378811325915961,73.8321174412849,4.25101000488572,NA
