"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",15.3570255107897,70.4838468191736,767786,83,3.93028786667119,1.80703606715816,0.410063806147847,72.3029467966803,4.81509751522071,NA
