ID,condition,Dyad,A_or_B,gender,familiar,familiar_group,gender_group,cq,ts,tp,X,profile,maxrec,maxlag
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,26,0.098210887,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,27,0.097277746,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,28,0.095011424,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,29,0.099409636,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,30,0.092380952,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,31,0.095065727,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,32,0.092606707,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,33,0.093005527,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,34,0.089782692,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,35,0.091325071,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,36,0.089816934,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,37,0.092885752,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,38,0.097100343,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,39,0.09826369,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,40,0.097900763,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,41,0.096010689,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,42,0.094692631,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,43,0.09127363,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,44,0.093391902,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,45,0.094555874,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,46,0.09323653,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,47,0.091725588,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,48,0.093463303,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,49,0.093290002,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,50,0.094072658,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,51,0.089692102,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,52,0.093152257,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,53,0.096039793,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,54,0.092996556,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,55,0.094354067,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,56,0.092649311,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,57,0.093049971,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,58,0.09383378,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,59,0.092319479,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,60,0.091762452,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,61,0.093887718,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,62,0.095247221,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,63,0.091431857,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,64,0.088190184,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,65,0.087440077,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,66,0.088607595,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,67,0.091693842,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,68,0.093821949,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,69,0.093264249,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,70,0.09059501,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,71,0.090420426,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,72,0.092549923,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,73,0.090647206,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,74,0.090472532,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,75,0.091450528,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,76,0.092813221,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,77,0.093215453,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,78,0.095155709,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,79,0.089598154,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,80,0.091153846,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,81,0.093094826,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,82,0.089842247,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,83,0.086973254,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,84,0.088144727,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,85,0.090279115,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,86,0.091066615,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,87,0.089351049,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,88,0.088790447,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,89,0.088422269,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,90,0.087861272,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,91,0.090383504,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-29,0.09122072,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,93,0.093310199,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,94,0.087157732,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,95,0.088138862,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,96,0.090856481,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,97,0.093768088,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,98,0.093593207,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,99,0.093418259,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,100,0.088223938,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,101,0.087661711,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,102,0.087099266,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,103,0.085570794,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,104,0.088292117,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,105,0.087922705,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,106,0.087359876,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,107,0.083510535,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,108,0.083526682,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,109,0.081802359,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,110,0.081237911,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,111,0.082994777,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,112,0.080882353,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,113,0.085542868,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,114,0.084397987,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,115,0.083252662,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,116,0.086948102,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,117,0.084447027,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,118,0.082138706,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,119,0.082154621,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,120,0.083527132,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,121,0.082767978,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,122,0.084916634,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,123,0.082993989,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,124,0.0806827,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,125,0.077012609,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,126,0.084788514,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,127,0.084222783,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,128,0.088509317,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,129,0.087749951,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,130,0.08368932,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,131,0.087007186,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,132,0.084498834,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,133,0.085098115,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,134,0.081033813,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,135,0.083770651,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,136,0.083203733,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,137,0.081664398,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,138,0.088292493,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,139,0.084808403,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,140,0.086964981,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,141,0.086592722,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,142,0.086998832,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,143,0.086821102,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,144,0.087227414,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,145,0.083544304,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,146,0.084924036,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,147,0.084745763,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,148,0.085541699,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,149,0.081660495,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,150,0.082651072,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-133,0.098698271,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-132,0.097513598,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-131,0.098077297,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-130,0.097864078,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-129,0.098815764,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-128,0.099767081,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-127,0.09974772,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-126,0.099534342,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-125,0.098545102,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-124,0.097556245,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-123,0.099088617,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-122,0.104497867,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-121,0.1011824,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-120,0.098062016,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-119,0.099980624,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-118,0.095505618,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-117,0.098392408,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-116,0.101665376,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-115,0.096030978,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-114,0.100464576,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-113,0.100251597,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-112,0.096362229,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,92,0.096761758,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-150,0.097660819,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-149,0.100175404,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-148,0.100155885,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-147,0.100915644,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-146,0.103622906,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-145,0.099123661,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-144,0.098520249,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-143,0.098306405,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-142,0.095562476,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-141,0.096711422,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-140,0.095136187,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-139,0.094534137,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-138,0.097043952,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-137,0.094886253,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-136,0.096034215,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-135,0.098736638,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-134,0.097745822,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-107,0.096462401,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-106,0.095863935,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-105,0.096618357,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-104,0.09698609,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-108,0.097834493,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-111,0.097310892,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-110,0.097098646,0.104497867,29
s20,0ms,d8,B,Male,Yes,High-High,Male-Male,4,4,1,-109,0.095339393,0.104497867,29
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-146,0.091936112,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-145,0.09600779,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-144,0.090147975,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-143,0.090325092,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-142,0.09614636,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-150,0.089278752,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-149,0.085753264,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-148,0.088464536,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-147,0.092538477,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-133,0.09597824,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-132,0.092074592,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-131,0.094581472,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-130,0.097669903,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-129,0.088138226,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-141,0.100797821,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-140,0.096498054,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-139,0.101731181,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-138,0.093737845,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-137,0.089830838,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-136,0.09525661,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-135,0.095432459,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-134,0.0915274,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-120,0.098255814,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-119,0.099593102,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-118,0.104610616,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-117,0.104009297,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-116,0.101471727,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-115,0.10338819,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-114,0.100077429,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-113,0.097542094,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-112,0.10255418,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-111,0.10446895,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-110,0.10754352,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-109,0.102881454,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-108,0.106341841,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-107,0.100715252,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-106,0.107073831,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-105,0.104154589,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-104,0.099497682,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-103,0.108170755,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-102,0.105446118,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-101,0.104460321,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-100,0.105791506,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-99,0.100945763,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-98,0.1055577,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-97,0.114991318,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-96,0.116319444,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-95,0.113211186,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-94,0.109525646,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-93,0.1100829,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-92,0.109097918,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-91,0.111389478,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-90,0.116955684,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-89,0.110961279,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-128,0.097437888,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-127,0.098971473,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-126,0.097594102,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-125,0.106498545,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-124,0.103374709,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-123,0.098700795,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-122,0.098487786,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-121,0.102733088,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-42,0.13192058,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-41,0.123878603,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-40,0.119465649,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-39,0.12325892,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-38,0.125715376,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-37,0.131222582,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-36,0.133485889,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-35,0.12735939,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-34,0.126000762,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-33,0.127310844,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-32,0.122522866,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-31,0.120213374,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-30,0.123047619,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-29,0.119215388,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-28,0.125666413,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-27,0.127355797,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-26,0.119337648,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-25,0.117602284,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-24,0.116248097,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-23,0.11812821,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-22,0.118105744,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-21,0.12207644,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-20,0.119011407,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-19,0.117088006,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-18,0.120486507,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-17,0.118563557,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-16,0.119300912,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-15,0.114909782,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-14,0.11640714,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-13,0.118283653,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-12,0.11579347,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-11,0.120706016,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-10,0.116318786,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-9,0.117055587,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-8,0.113239757,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-7,0.116631898,0.134479465,106
s21,0ms,d9,A,Male,No,Low-High,Male-Female,5,4,0,-6,0.123246113,0.134479465,106
