"","profile","maxrec","maxlag"
"-150",0.182846003898635,0.207882534775889,255
"-149",0.186903137789904,0.207882534775889,255
"-148",0.18394388152767,0.207882534775889,255
"-147",0.187804402883304,0.207882534775889,255
"-146",0.189910401246591,0.207882534775889,255
"-145",0.189289191820837,0.207882534775889,255
"-144",0.186331775700935,0.207882534775889,255
"-143",0.182012847965739,0.207882534775889,255
"-142",0.178279486181394,0.207882534775889,255
"-141",0.177077252383732,0.207882534775889,255
"-140",0.179377431906615,0.207882534775889,255
"-139",0.18206574596382,0.207882534775889,255
"-138",0.181252430960716,0.207882534775889,255
"-137",0.183744895975112,0.207882534775889,255
"-136",0.182153965785381,0.207882534775889,255
"-135",0.18134110787172,0.207882534775889,255
"-134",0.180528565876409,0.207882534775889,255
"-133",0.187682144938799,0.207882534775889,255
"-132",0.180652680652681,0.207882534775889,255
"-131",0.190522431540105,0.207882534775889,255
"-130",0.184854368932039,0.207882534775889,255
"-129",0.185983304212774,0.207882534775889,255
"-128",0.18458850931677,0.207882534775889,255
"-127",0.190180477391811,0.207882534775889,255
"-126",0.192277842452464,0.207882534775889,255
"-125",0.183705140640155,0.207882534775889,255
"-124",0.189487975174554,0.207882534775889,255
"-123",0.192553810354857,0.207882534775889,255
"-122",0.189414501744862,0.207882534775889,255
"-121",0.187051754215933,0.207882534775889,255
"-120",0.188178294573643,0.207882534775889,255
"-119",0.186979267583802,0.207882534775889,255
"-118",0.181712514529252,0.207882534775889,255
"-117",0.186132093743947,0.207882534775889,255
"-116",0.190356312935709,0.207882534775889,255
"-115",0.18702807357212,0.207882534775889,255
"-114",0.192605497483546,0.207882534775889,255
"-113",0.189858718792336,0.207882534775889,255
"-112",0.186339009287926,0.207882534775889,255
"-111",0.180305668407816,0.207882534775889,255
"-110",0.176595744680851,0.207882534775889,255
"-109",0.18333011023013,0.207882534775889,255
"-108",0.182327919566899,0.207882534775889,255
"-107",0.182099362072298,0.207882534775889,255
"-106",0.18206416698879,0.207882534775889,255
"-105",0.179130434782609,0.207882534775889,255
"-104",0.176584234930448,0.207882534775889,255
"-103",0.182538149507437,0.207882534775889,255
"-102",0.184047894940131,0.207882534775889,255
"-101",0.184398532535238,0.207882534775889,255
"-100",0.180694980694981,0.207882534775889,255
"-99",0.181432155954449,0.207882534775889,255
"-98",0.182362022385179,0.207882534775889,255
"-97",0.185220914528265,0.207882534775889,255
"-96",0.184220679012346,0.207882534775889,255
"-95",0.184378013500482,0.207882534775889,255
"-94",0.186077902043965,0.207882534775889,255
"-93",0.188162714478504,0.207882534775889,255
"-92",0.191403238242097,0.207882534775889,255
"-91",0.186548467912893,0.207882534775889,255
"-90",0.192100192678227,0.207882534775889,255
"-89",0.195530726256983,0.207882534775889,255
"-88",0.190100154083205,0.207882534775889,255
"-87",0.19160408241864,0.207882534775889,255
"-86",0.196958028494417,0.207882534775889,255
"-85",0.191145332050048,0.207882534775889,255
"-84",0.19072363356428,0.207882534775889,255
"-83",0.184721954974023,0.207882534775889,255
"-82",0.186610234705656,0.207882534775889,255
"-81",0.184266205039431,0.207882534775889,255
"-80",0.183653846153846,0.207882534775889,255
"-79",0.184579888482984,0.207882534775889,255
"-78",0.18800461361015,0.207882534775889,255
"-77",0.183355756294446,0.207882534775889,255
"-76",0.186779400461184,0.207882534775889,255
"-75",0.181940441882805,0.207882534775889,255
"-74",0.179792547061083,0.207882534775889,255
"-73",0.184559247167275,0.207882534775889,255
"-72",0.179531490015361,0.207882534775889,255
"-71",0.189671722019581,0.207882534775889,255
"-70",0.188291746641075,0.207882534775889,255
"-69",0.183649971214738,0.207882534775889,255
"-68",0.179393706830391,0.207882534775889,255
"-67",0.17782466909649,0.207882534775889,255
"-66",0.179708477176832,0.207882534775889,255
"-65",0.178715244487057,0.207882534775889,255
"-64",0.188842024539877,0.207882534775889,255
"-63",0.185930611462526,0.207882534775889,255
"-62",0.19317746262936,0.207882534775889,255
"-61",0.191799195248132,0.207882534775889,255
"-60",0.194827586206897,0.207882534775889,255
"-59",0.19574794100747,0.207882534775889,255
"-58",0.19609345078514,0.207882534775889,255
"-57",0.189929159486885,0.207882534775889,255
"-56",0.189509954058193,0.207882534775889,255
"-55",0.1888995215311,0.207882534775889,255
"-54",0.190394182931496,0.207882534775889,255
"-53",0.188253300172183,0.207882534775889,255
"-52",0.192425401683244,0.207882534775889,255
"-51",0.183591508892714,0.207882534775889,255
"-50",0.187571701720841,0.207882534775889,255
"-49",0.184094819346205,0.207882534775889,255
"-48",0.184441896024465,0.207882534775889,255
"-47",0.184597745079304,0.207882534775889,255
"-46",0.185708826901032,0.207882534775889,255
"-45",0.180324737344795,0.207882534775889,255
"-44",0.177234530175707,0.207882534775889,255
"-43",0.180255871682261,0.207882534775889,255
"-42",0.183085147002673,0.207882534775889,255
"-41",0.183431952662722,0.207882534775889,255
"-40",0.181297709923664,0.207882534775889,255
"-39",0.180881511161992,0.207882534775889,255
"-38",0.178748569248378,0.207882534775889,255
"-37",0.186343696357047,0.207882534775889,255
"-36",0.187643020594966,0.207882534775889,255
"-35",0.184556720686368,0.207882534775889,255
"-34",0.184521540221121,0.207882534775889,255
"-33",0.185629883743091,0.207882534775889,255
"-32",0.188833841463415,0.207882534775889,255
"-31",0.191084016003048,0.207882534775889,255
"-30",0.193714285714286,0.207882534775889,255
"-29",0.19348695486574,0.207882534775889,255
"-28",0.19021325209444,0.207882534775889,255
"-27",0.188654102417666,0.207882534775889,255
"-26",0.190331176246669,0.207882534775889,255
"-25",0.190294957183635,0.207882534775889,255
"-24",0.189878234398782,0.207882534775889,255
"-23",0.191173673197641,0.207882534775889,255
"-22",0.191327500950932,0.207882534775889,255
"-21",0.187868416048678,0.207882534775889,255
"-20",0.186692015209125,0.207882534775889,255
"-19",0.188937464360388,0.207882534775889,255
"-18",0.189091600152033,0.207882534775889,255
"-17",0.18905567167015,0.207882534775889,255
"-16",0.191109422492401,0.207882534775889,255
"-15",0.185944919278253,0.207882534775889,255
"-14",0.185909608811242,0.207882534775889,255
"-13",0.189291816973609,0.207882534775889,255
"-12",0.184320425208808,0.207882534775889,255
"-11",0.187322072499526,0.207882534775889,255
