"Participant_A" "Participant_B"
973 5595
639 4644
576 2081
369 0
837 5002
973 0
828 1153
506 34
196 141
17 39
255 55
319 48
481 44
166 204
6 48
0 227
168 338
242 55
427 372
358 61
773 459
477 68
490 389
618 301
295 303
247 0
464 336
322 227
369 73
497 219
23 178
12 177
267 77
402 159
490 80
363 78
198 688
328 127
200 244
89 97
70 625
93 920
217 116
372 2906
216 1117
360 106
170 3217
115 106
49 759
112 121
411 735
101 812
213 119
472 3256
173 1196
81 1003
24 1956
0 637
199 123
183 3286
9 1100
135 3821
1 4027
48 0
99 2809
0 0
252 740
307 52
27 3013
292 877
90 189
1 1536
0 2949
61 0
185 1302
180 1313
0 0
211 0
4 0
0 6542
0 1692
10 1471
260 3532
319 1198
3 1284
134 3968
83 0
126 3689
157 0
283 1040
555 0
649 2616
431 821
310 1584
96 289
102 164
113 0
179 740
340 0
349 0
56 1675
141 0
154 169
42 447
61 21
48 2
55 0
531 87
626 0
423 0
219 1384
284 1575
213 0
42 1755
560 1631
751 5
219 1922
215 3082
120 0
510 568
1503 0
2013 788
3140 0
5123 92
5572 191
6855 0
7188 76
7121 72
6992 124
6536 0
5949 44
5342 0
4677 0
4195 1
3544 0
2744 36
2321 0
2308 0
2554 0
2812 330
3282 0
3658 0
3897 174
4497 0
4963 0
5189 67
5544 0
6008 0
6449 5
6289 0
5613 0
5313 0
4959 0
4602 0
4293 0
3940 0
3576 0
3582 0
3280 0
3079 0
2726 0
1926 4
1321 0
1599 0
2842 0
3711 318
4407 0
4521 0
4347 0
4205 646
4337 0
4182 0
3559 165
2925 0
2309 254
2230 14
2165 6
1965 0
1795 24
1477 0
905 17
394 0
308 0
88 4
930 0
1526 0
1145 0
381 11
234 0
278 84
243 0
671 0
516 105
81 0
678 4
897 0
167 323
116 0
68 0
79 0
672 0
718 1144
330 0
113 0
187 0
218 0
802 0
1439 1832
1153 0
797 0
740 7169
494 0
156 0
308 6184
435 0
568 0
889 5154
927 0
607 3202
99 0
161 0
262 0
179 0
108 2247
4 0
51 3608
144 0
135 1616
264 340
518 500
679 0
787 1341
840 179
1019 0
1021 0
926 1677
977 0
1044 0
1062 811
1205 78
1263 0
1116 366
826 62
692 0
737 474
1089 18
1180 14
1442 18
1814 2
1839 0
1822 0
1885 0
2294 0
2596 0
2990 0
3035 6
2744 0
2627 0
2280 2
2298 26
2553 0
2919 75
2450 52
1968 33
1709 0
1163 0
963 16
874 0
492 156
155 0
38 0
14 0
353 0
905 0
1181 0
1191 0
1017 0
1005 0
965 0
813 0
768 0
1008 0
1133 0
936 0
856 0
733 0
597 0
626 0
706 0
880 0
1039 0
953 2
963 0
1553 0
2264 70
2738 187
2882 0
2902 1307
2916 630
2801 711
2728 612
2629 386
2521 420
2553 0
2656 3659
2585 0
2570 0
2167 1966
1996 1868
1999 1232
2067 904
1925 630
1746 576
1538 639
1377 635
1169 606
892 598
659 1684
201 1626
60 0
2 1267
2 0
171 539
38 6
222 21
474 27
538 38
493 42
336 53
301 0
327 119
404 571
478 127
569 18
255 0
104 0
55 0
119 0
146 15
0 186
69 6
35 0
19 0
34 6
128 0
253 0
191 0
122 0
27 0
40 0
0 0
0 0
9 0
219 0
134 0
2 0
92 0
31 0
19 0
13 0
0 0
96 0
141 0
0 0
105 0
21 0
0 0
11 2
0 0
186 0
184 0
0 0
116 0
27 0
8 0
8 0
0 0
122 3
232 12
4 102
138 0
16 341
0 876
3 0
14 3976
180 0
335 0
115 5697
100 7658
7 0
0 0
0 11001
11 0
151 0
296 10609
18 2957
98 0
35 6818
0 0
0 8446
7 3701
124 3049
226 2440
3 0
60 6844
45 0
6 0
10 3179
1 0
206 3064
397 3181
209 0
39 6604
80 1305
266 1417
398 1235
573 1079
745 1223
849 1564
591 1850
345 2387
427 0
610 3723
604 10088
422 0
841 7554
2396 3195
3359 2762
4324 2393
5747 0
6824 1955
6997 5017
6857 2561
6448 2552
5738 4040
4989 0
3351 0
1423 3567
1632 2706
1083 0
1460 7244
1460 7749
1371 0
1272 0
1469 8240
1765 0
1676 0
867 10515
2009 0
2263 7691
2256 0
1607 6642
727 0
1032 0
1247 0
826 0
705 7685
1474 0
2177 0
3092 2348
4196 483
5439 0
6024 502
5983 0
5595 0
4943 0
3906 3079
3051 0
2642 0
2479 801
2073 0
2010 0
1978 0
2316 4057
2891 0
3637 0
4216 0
4482 1212
4404 0
4382 0
4030 0
3551 0
3393 1564
3177 0
2937 0
2590 1017
2548 0
2318 0
1962 0
1680 1405
1469 0
828 0
767 1568
1566 0
1574 817
1351 0
1096 362
1171 0
1603 0
1748 685
1369 0
1029 0
813 0
830 0
1225 819
1503 0
966 0
115 118
31 0
24 0
667 0
1059 0
523 1430
164 0
1146 0
668 0
32 1556
745 0
422 0
2 859
664 0
663 0
201 581
387 0
352 0
203 0
221 845
585 0
262 0
467 445
822 0
897 4
715 0
708 0
759 0
1013 0
1688 0
1911 0
1567 0
1010 0
551 0
557 0
969 67
812 0
164 0
710 150
229 0
28 153
47 0
412 0
310 570
177 0
120 341
5 0
202 328
5 0
176 0
27 502
175 0
587 224
75 19
371 30
396 0
150 0
137 195
701 0
335 292
56 0
27 0
478 82
1016 0
1340 0
2082 167
2027 0
2091 59
2191 0
2312 0
2044 143
1486 0
1077 118
572 336
382 0
378 126
227 0
61 140
101 0
110 154
324 0
482 156
393 0
253 0
263 133
370 59
466 0
300 17
31 0
47 58
89 0
2 0
10 0
75 0
139 0
90 0
19 0
0 12
4 0
0 40
86 0
208 0
31 1
0 0
1 0
0 0
74 0
100 3
49 0
60 0
40 0
30 0
39 0
104 0
45 0
48 0
0 0
1 0
46 0
54 0
14 0
6 0
5 0
0 0
0 0
1 0
11 56
25 0
3 0
1 0
2 4
25 0
17 0
21 0
80 0
101 0
102 0
89 0
116 0
196 0
155 0
112 0
85 0
117 0
65 0
141 100
130 0
238 16
64 11
28 11
15 0
37 14
41 0
12 0
13 0
6 0
12 0
30 0
42 0
23 0
0 0
0 0
0 0
39 0
287 0
629 0
1458 0
2445 0
2958 0
3082 0
3060 0
2916 0
2318 0
1783 0
1535 0
1565 0
1555 0
1487 0
1087 4
766 74
623 14
497 7
397 18
370 2
324 0
263 0
143 0
48 0
78 0
91 0
208 0
348 53
325 82
226 18
284 15
573 0
880 8
972 11
724 0
407 0
301 0
419 0
615 0
712 0
453 0
302 0
369 0
352 0
436 0
437 0
351 0
302 0
224 0
78 0
34 0
173 0
162 0
39 0
101 0
174 0
112 0
100 0
74 0
80 0
260 0
116 0
24 0
371 0
