"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",23.8126542412764,82.1097019591669,1146115,109,4.75600092486358,2.08093955122094,0.4559116579035,85.3927198664415,6.80579916849451,NA
