"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",14.3179809458219,58.4391716253836,742607,78,3.14119312099132,1.39867064620497,0.37186818121403,60.9328684264851,3.41407510032889,NA
