"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",19.6909686352158,75.0200336021664,721227,221,5.71005383880525,2.2499086025828,0.417849506099719,76.2444924672016,7.77121902763724,NA
