"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",20.9014003673095,78.9799031264244,732448,340,6.28323102800473,2.12741305191553,0.368017201611468,82.393766509421,9.08336108189104,NA
