"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",16.4154255624426,78.3209486670405,706073,174,5.07631222267386,2.17726294183584,0.424917690793252,80.9021715521382,7.16275933850785,NA
