"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",29.7127525252525,83.8462160648233,1110125,328,6.25636842697894,2.26962434030534,0.39745264818194,85.0704296765595,7.74715504626795,NA
