"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",26.328150109045,83.7101816695044,970479,250,6.33111690206592,2.2448492407874,0.423292509049604,84.2078201144517,7.34256310222876,NA
