"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",27.4132841196051,82.4328269251026,1159575,189,5.43288187482484,2.22869757570656,0.440228294218113,83.1716931298279,6.14140702672777,NA
