"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",17.2684264520202,69.713725818476,627080,192,5.35199815015626,2.08195953884368,0.40972128752246,71.0367600917377,6.91087144107169,NA
