"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",11.3797133264463,67.4227623671308,597363,63,3.58069549001193,1.69122113484334,0.449649336068757,73.4792191098326,6.00689818668137,NA
