"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",23.1754512454086,83.80945821393,871596,369,6.21260652871285,2.29515867828379,0.393751945694902,86.039085613637,8.45782300297906,NA
