"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",7.70108040633609,56.7510100431405,328525,82,3.70872536336656,1.65435547455787,0.376464811931859,60.8457254005472,4.67424285796073,NA
