"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",39.5481878443526,88.2149512552921,812152,485,11.9756560348309,2.57530588971979,0.423574701741324,88.450715901334,13.4779436560542,NA
