"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH"
"1",8.03752367424242,78.9408644403416,385201,79,4.59202857728821,2.0175421180673,0.463088583223111,84.0576275709779,10.4910880390344,NA
