"","profile","maxrec","maxlag"
"-150",0.30916179337232,0.313801829861787,8
"-149",0.309881114792438,0.313801829861787,8
"-148",0.306897895557288,0.313801829861787,8
"-147",0.304500292226768,0.313801829861787,8
"-146",0.307167900272692,0.313801829861787,8
"-145",0.305744888023369,0.313801829861787,8
"-144",0.312305295950156,0.313801829861787,8
"-143",0.313801829861787,0.313801829861787,8
"-142",0.307901907356948,0.313801829861787,8
"-141",0.304339365635338,0.313801829861787,8
"-140",0.30408560311284,0.313801829861787,8
"-139",0.299358101536666,0.313801829861787,8
"-138",0.295215869311552,0.313801829861787,8
"-137",0.298269492514097,0.313801829861787,8
"-136",0.300349922239502,0.313801829861787,8
"-135",0.298931000971817,0.313801829861787,8
"-134",0.295375048581422,0.313801829861787,8
"-133",0.298426267728774,0.313801829861787,8
"-132",0.298562548562549,0.313801829861787,8
"-131",0.30335987570402,0.313801829861787,8
"-130",0.304466019417476,0.313801829861787,8
"-129",0.306542418947777,0.313801829861787,8
"-128",0.307259316770186,0.313801829861787,8
"-127",0.306035319231516,0.313801829861787,8
"-126",0.29976717112922,0.313801829861787,8
"-125",0.303588748787585,0.313801829861787,8
"-124",0.301590380139643,0.313801829861787,8
"-123",0.305410122164049,0.313801829861787,8
"-122",0.301279565723149,0.313801829861787,8
"-121",0.302965691025393,0.313801829861787,8
"-120",0.309302325581395,0.313801829861787,8
"-119",0.304592133307499,0.313801829861787,8
"-118",0.301239829523441,0.313801829861787,8
"-117",0.295951965911292,0.313801829861787,8
"-116",0.293377226955848,0.313801829861787,8
"-115",0.296030977734753,0.313801829861787,8
"-114",0.29810298102981,0.313801829861787,8
"-113",0.294948712986259,0.313801829861787,8
"-112",0.289667182662539,0.313801829861787,8
"-111",0.28748307216096,0.313801829861787,8
"-110",0.290522243713733,0.313801829861787,8
"-109",0.289692515954361,0.313801829861787,8
"-108",0.290796597061098,0.313801829861787,8
"-107",0.295959791223661,0.313801829861787,8
"-106",0.295129493621956,0.313801829861787,8
"-105",0.290628019323671,0.313801829861787,8
"-104",0.2870942812983,0.313801829861787,8
"-103",0.286459339385745,0.313801829861787,8
"-102",0.286017767477791,0.313801829861787,8
"-101",0.284224753813478,0.313801829861787,8
"-100",0.287837837837838,0.313801829861787,8
"-99",0.290484462458985,0.313801829861787,8
"-98",0.291586260131223,0.313801829861787,8
"-97",0.287092417518811,0.313801829861787,8
"-96",0.284143518518519,0.313801829861787,8
"-95",0.287174541947927,0.313801829861787,8
"-94",0.288854608561512,0.313801829861787,8
"-93",0.29091960670908,0.313801829861787,8
"-92",0.293562066306862,0.313801829861787,8
"-91",0.294469069184814,0.313801829861787,8
"-90",0.294990366088632,0.313801829861787,8
"-89",0.294740897707571,0.313801829861787,8
"-88",0.296032357473035,0.313801829861787,8
"-87",0.290583477758521,0.313801829861787,8
"-86",0.28898729303042,0.313801829861787,8
"-85",0.293743984600577,0.313801829861787,8
"-84",0.292917628945343,0.313801829861787,8
"-83",0.293246103521262,0.313801829861787,8
"-82",0.29049634474798,0.313801829861787,8
"-81",0.296403154452779,0.313801829861787,8
"-80",0.2925,0.313801829861787,8
"-79",0.2907133243607,0.313801829861787,8
"-78",0.290272971933872,0.313801829861787,8
"-77",0.294829905823563,0.313801829861787,8
"-76",0.296887009992314,0.313801829861787,8
"-75",0.296829971181556,0.313801829861787,8
"-74",0.296196696119862,0.313801829861787,8
"-73",0.295179565968888,0.313801829861787,8
"-72",0.291090629800307,0.313801829861787,8
"-71",0.295066231522365,0.313801829861787,8
"-70",0.299616122840691,0.313801829861787,8
"-69",0.294377278833237,0.313801829861787,8
"-68",0.29336147352264,0.313801829861787,8
"-67",0.285440245539996,0.313801829861787,8
"-66",0.287303413885692,0.313801829861787,8
"-65",0.289357622243528,0.313801829861787,8
"-64",0.287193251533742,0.313801829861787,8
"-63",0.289438374544758,0.313801829861787,8
"-62",0.289191261019548,0.313801829861787,8
"-61",0.286070128377084,0.313801829861787,8
"-60",0.291570881226054,0.313801829861787,8
"-59",0.290940432867267,0.313801829861787,8
