"","profile","maxrec","maxlag"
"-150",0.244054580896686,0.251156515034695,59
"-149",0.236990839992204,0.251156515034695,59
"-148",0.238113795791115,0.251156515034695,59
"-147",0.232417689460355,0.251156515034695,59
"-146",0.234320218153487,0.251156515034695,59
"-145",0.23777994157741,0.251156515034695,59
"-144",0.230140186915888,0.251156515034695,59
"-143",0.231068717150088,0.251156515034695,59
"-142",0.231218372907746,0.251156515034695,59
"-141",0.230200428098852,0.251156515034695,59
"-140",0.229961089494163,0.251156515034695,59
"-139",0.231083446800233,0.251156515034695,59
"-138",0.239206534422404,0.251156515034695,59
"-137",0.22924363212133,0.251156515034695,59
"-136",0.235419906687403,0.251156515034695,59
"-135",0.233236151603499,0.251156515034695,59
"-134",0.226583754372328,0.251156515034695,59
"-133",0.226151156013212,0.251156515034695,59
"-132",0.224941724941725,0.251156515034695,59
"-131",0.226063313264712,0.251156515034695,59
"-130",0.225825242718447,0.251156515034695,59
"-129",0.222481071636575,0.251156515034695,59
"-128",0.228843167701863,0.251156515034695,59
"-127",0.231321560256161,0.251156515034695,59
"-126",0.232828870779977,0.251156515034695,59
"-125",0.238797284190107,0.251156515034695,59
"-124",0.234484096198604,0.251156515034695,59
"-123",0.235989916618189,0.251156515034695,59
"-122",0.240791004265219,0.251156515034695,59
"-121",0.23706144601667,0.251156515034695,59
"-120",0.236240310077519,0.251156515034695,59
"-119",0.234256926952141,0.251156515034695,59
"-118",0.233824099186362,0.251156515034695,59
"-117",0.231260894828588,0.251156515034695,59
"-116",0.233539891556933,0.251156515034695,59
"-115",0.235430784123911,0.251156515034695,59
"-114",0.240224545102594,0.251156515034695,59
"-113",0.23843622992065,0.251156515034695,59
"-112",0.240712074303406,0.251156515034695,59
"-111",0.24376088218224,0.251156515034695,59
"-110",0.238684719535783,0.251156515034695,59
"-109",0.243086443627925,0.251156515034695,59
"-108",0.240332559938128,0.251156515034695,59
"-107",0.232746955345061,0.251156515034695,59
"-106",0.238886741399304,0.251156515034695,59
"-105",0.243478260869565,0.251156515034695,59
"-104",0.235896445131376,0.251156515034695,59
"-103",0.236237203013328,0.251156515034695,59
"-102",0.239474700656624,0.251156515034695,59
"-101",0.237497586406642,0.251156515034695,59
"-100",0.240733590733591,0.251156515034695,59
"-99",0.24145917776491,0.251156515034695,59
"-98",0.237360092628329,0.251156515034695,59
"-97",0.242909511865715,0.251156515034695,59
"-96",0.243248456790123,0.251156515034695,59
"-95",0.244551591128255,0.251156515034695,59
"-94",0.245661396066332,0.251156515034695,59
"-93",0.248505880084827,0.251156515034695,59
"-92",0.251156515034695,0.251156515034695,59
"-91",0.248410098284833,0.251156515034695,59
"-90",0.244508670520231,0.251156515034695,59
"-89",0.245232132537083,0.251156515034695,59
"-88",0.24479969183359,0.251156515034695,59
"-87",0.243789716926632,0.251156515034695,59
"-86",0.241432422025414,0.251156515034695,59
"-85",0.239653512993263,0.251156515034695,59
"-84",0.236335642802155,0.251156515034695,59
"-83",0.238599191841447,0.251156515034695,59
"-82",0.238360908041554,0.251156515034695,59
"-81",0.238699749951914,0.251156515034695,59
"-80",0.239423076923077,0.251156515034695,59
"-79",0.240722937896558,0.251156515034695,59
"-78",0.24721261053441,0.251156515034695,59
"-77",0.242360176821065,0.251156515034695,59
"-76",0.240776325903151,0.251156515034695,59
"-75",0.240153698366955,0.251156515034695,59
"-74",0.239531310026892,0.251156515034695,59
"-73",0.235836374111773,0.251156515034695,59
"-72",0.235599078341014,0.251156515034695,59
"-71",0.236897677097332,0.251156515034695,59
"-70",0.234548944337812,0.251156515034695,59
"-69",0.243139512569564,0.251156515034695,59
"-68",0.238871834228703,0.251156515034695,59
"-67",0.242470746211395,0.251156515034695,59
"-66",0.23590333716916,0.251156515034695,59
"-65",0.232981783317354,0.251156515034695,59
"-64",0.236388036809816,0.251156515034695,59
"-63",0.237492811960897,0.251156515034695,59
"-62",0.238405519356075,0.251156515034695,59
"-61",0.236252155585361,0.251156515034695,59
"-60",0.236590038314176,0.251156515034695,59
"-59",0.236353189044244,0.251156515034695,59
"-58",0.235158942933742,0.251156515034695,59
"-57",0.234539536664752,0.251156515034695,59
"-56",0.232197549770291,0.251156515034695,59
"-55",0.231961722488038,0.251156515034695,59
"-54",0.229812476081133,0.251156515034695,59
"-53",0.233786110579682,0.251156515034695,59
"-52",0.235654169854629,0.251156515034695,59
"-51",0.232740485752534,0.251156515034695,59
"-50",0.233843212237094,0.251156515034695,59
"-49",0.230166316191933,0.251156515034695,59
"-48",0.231460244648318,0.251156515034695,59
"-47",0.231033823810434,0.251156515034695,59
"-46",0.227359572029041,0.251156515034695,59
"-45",0.225023877745941,0.251156515034695,59
"-44",0.227845683728037,0.251156515034695,59
"-43",0.218827573037999,0.251156515034695,59
"-42",0.225276823214968,0.251156515034695,59
"-41",0.226188203855698,0.251156515034695,59
"-40",0.223664122137405,0.251156515034695,59
"-39",0.228582331616104,0.251156515034695,59
"-38",0.227584891262877,0.251156515034695,59
"-37",0.230211710852565,0.251156515034695,59
"-36",0.230549199084668,0.251156515034695,59
"-35",0.229742612011439,0.251156515034695,59
"-34",0.233892489515822,0.251156515034695,59
"-33",0.234038498189442,0.251156515034695,59
"-32",0.228467987804878,0.251156515034695,59
"-31",0.231663173937893,0.251156515034695,59
"-30",0.231619047619048,0.251156515034695,59
"-29",0.227385259950486,0.251156515034695,59
"-28",0.223153084539223,0.251156515034695,59
"-27",0.226537216828479,0.251156515034695,59
"-26",0.22401979444233,0.251156515034695,59
"-25",0.223977164605138,0.251156515034695,59
"-24",0.226027397260274,0.251156515034695,59
"-23",0.230739965759939,0.251156515034695,59
"-22",0.223278813236972,0.251156515034695,59
"-21",0.223426506940483,0.251156515034695,59
"-20",0.219201520912548,0.251156515034695,59
"-19",0.221820946588101,0.251156515034695,59
"-18",0.228620296465222,0.251156515034695,59
"-17",0.223636709101273,0.251156515034695,59
"-16",0.222074468085106,0.251156515034695,59
"-15",0.232098765432099,0.251156515034695,59
"-14",0.229775921002659,0.251156515034695,59
"-13",0.218720334156066,0.251156515034695,59
"-12",0.218488990129081,0.251156515034695,59
"-11",0.215980261909281,0.251156515034695,59
"-10",0.220872865275142,0.251156515034695,59
"-9",0.226522481502561,0.251156515034695,59
"-8",0.22211684370258,0.251156515034695,59
"-7",0.227005499715532,0.251156515034695,59
"-6",0.227910504361016,0.251156515034695,59
"-5",0.22957345971564,0.251156515034695,59
"-4",0.227634571645186,0.251156515034695,59
"-3",0.231381466742467,0.251156515034695,59
"-2",0.233800682076544,0.251156515034695,59
"-1",0.231483235461262,0.251156515034695,59
"0",0.231628787878788,0.251156515034695,59
"1",0.229967796931237,0.251156515034695,59
"2",0.228495642288746,0.251156515034695,59
"3",0.228538942581012,0.251156515034695,59
"4",0.229529946929492,0.251156515034695,59
"5",0.227109004739336,0.251156515034695,59
"6",0.225445582100872,0.251156515034695,59
"7",0.22662620898919,0.251156515034695,59
"8",0.223254931714719,0.251156515034695,59
"9",0.220072092582053,0.251156515034695,59
"10",0.220872865275142,0.251156515034695,59
"11",0.219776048586069,0.251156515034695,59
"12",0.225702353834472,0.251156515034695,59
"13",0.223656730586672,0.251156515034695,59
"14",0.224458792252184,0.251156515034695,59
"15",0.224881291547958,0.251156515034695,59
"16",0.225113981762918,0.251156515034695,59
"17",0.22306669200076,0.251156515034695,59
"18",0.224819460281262,0.251156515034695,59
"19",0.222961414179814,0.251156515034695,59
"20",0.227186311787072,0.251156515034695,59
"21",0.221715154972428,0.251156515034695,59
"22",0.220616203879802,0.251156515034695,59
"23",0.226935514552026,0.251156515034695,59
"24",0.226788432267884,0.251156515034695,59
"25",0.223596574690771,0.251156515034695,59
"26",0.22516178149981,0.251156515034695,59
"27",0.226537216828479,0.251156515034695,59
"28",0.234386900228484,0.251156515034695,59
"29",0.231384498190821,0.251156515034695,59
"30",0.231047619047619,0.251156515034695,59
"31",0.230329586587922,0.251156515034695,59
"32",0.229801829268293,0.251156515034695,59
"33",0.229083285687059,0.251156515034695,59
"34",0.229317575295463,0.251156515034695,59
"35",0.225929456625357,0.251156515034695,59
"36",0.227307398932113,0.251156515034695,59
"37",0.232881937821858,0.251156515034695,59
"38",0.23120946203739,0.251156515034695,59
"39",0.227246708643389,0.251156515034695,59
"40",0.228053435114504,0.251156515034695,59
"41",0.227524336705478,0.251156515034695,59
"42",0.231576937762505,0.251156515034695,59
"43",0.22932976895169,0.251156515034695,59
"44",0.225935828877005,0.251156515034695,59
"45",0.224068767908309,0.251156515034695,59
"46",0.226595338173481,0.251156515034695,59
"47",0.230460538887827,0.251156515034695,59
"48",0.22782874617737,0.251156515034695,59
"49",0.231504492448863,0.251156515034695,59
"50",0.226195028680688,0.251156515034695,59
"51",0.228341939185313,0.251156515034695,59
"52",0.224751338944147,0.251156515034695,59
"53",0.230916395638033,0.251156515034695,59
"54",0.236509758897819,0.251156515034695,59
"55",0.229856459330144,0.251156515034695,59
"56",0.233346094946401,0.251156515034695,59
"57",0.235879762588551,0.251156515034695,59
"58",0.237073918039065,0.251156515034695,59
"59",0.242099214709826,0.251156515034695,59
"60",0.242145593869732,0.251156515034695,59
"61",0.23970109216325,0.251156515034695,59
"62",0.238980452280567,0.251156515034695,59
"63",0.243818286371478,0.251156515034695,59
"64",0.246549079754601,0.251156515034695,59
"65",0.249856184084372,0.251156515034695,59
"66",0.246260069044879,0.251156515034695,59
"67",0.246307308651448,0.251156515034695,59
"68",0.245778971603991,0.251156515034695,59
"69",0.237574361926694,0.251156515034695,59
"70",0.243378119001919,0.251156515034695,59
"71",0.239777308504511,0.251156515034695,59
"72",0.243087557603687,0.251156515034695,59
"73",0.244478586518149,0.251156515034695,59
"74",0.236073761044948,0.251156515034695,59
"75",0.234582132564842,0.251156515034695,59
"76",0.23923904688701,0.251156515034695,59
"77",0.23620987891601,0.251156515034695,59
"78",0.240484429065744,0.251156515034695,59
"79",0.239761584310709,0.251156515034695,59
"80",0.237115384615385,0.251156515034695,59
"81",0.233121754183497,0.251156515034695,59
"82",0.232974220854175,0.251156515034695,59
"83",0.240908216278622,0.251156515034695,59
"84",0.234218629715166,0.251156515034695,59
"85",0.234841193455245,0.251156515034695,59
"86",0.228147862918752,0.251156515034695,59
"87",0.228576930483343,0.251156515034695,59
"88",0.2326656394453,0.251156515034695,59
"89",0.231361972644962,0.251156515034695,59
"90",0.230443159922929,0.251156515034695,59
"91",0.229138562343419,0.251156515034695,59
"92",0.228989976869699,0.251156515034695,59
"93",0.2317331791016,0.251156515034695,59
"94",0.230428075588122,0.251156515034695,59
"95",0.23182256509161,0.251156515034695,59
"96",0.232060185185185,0.251156515034695,59
"97",0.234420219949836,0.251156515034695,59
"98",0.232535700501737,0.251156515034695,59
"99",0.232194557035321,0.251156515034695,59
"100",0.228185328185328,0.251156515034695,59
"101",0.229194825255841,0.251156515034695,59
"102",0.225569718037852,0.251156515034695,59
"103",0.225613289549932,0.251156515034695,59
"104",0.222179289026275,0.251156515034695,59
"105",0.223574879227053,0.251156515034695,59
"106",0.226710475454194,0.251156515034695,59
"107",0.222501449835685,0.251156515034695,59
"108",0.225058004640371,0.251156515034695,59
"109",0.222974279636434,0.251156515034695,59
"110",0.221276595744681,0.251156515034695,59
"111",0.226349390597795,0.251156515034695,59
"112",0.225812693498452,0.251156515034695,59
"113",0.230114186181537,0.251156515034695,59
"114",0.232288037166086,0.251156515034695,59
"115",0.229428848015489,0.251156515034695,59
"116",0.2285050348567,0.251156515034695,59
"117",0.230098779779198,0.251156515034695,59
"118",0.232468035645099,0.251156515034695,59
"119",0.234256926952141,0.251156515034695,59
"120",0.231395348837209,0.251156515034695,59
"121",0.229695677456871,0.251156515034695,59
"122",0.227219852656068,0.251156515034695,59
"123",0.229978669769246,0.251156515034695,59
"124",0.231574864235842,0.251156515034695,59
"125",0.235305528612997,0.251156515034695,59
"126",0.226426076833527,0.251156515034695,59
"127",0.228604696293421,0.251156515034695,59
"128",0.227484472049689,0.251156515034695,59
"129",0.22267520869734,0.251156515034695,59
"130",0.226990291262136,0.251156515034695,59
"131",0.225092250922509,0.251156515034695,59
"132",0.223776223776224,0.251156515034695,59
"133",0.223431124927142,0.251156515034695,59
"134",0.21725612125923,0.251156515034695,59
"135",0.217881438289602,0.251156515034695,59
"136",0.219090202177294,0.251156515034695,59
"137",0.219132801866615,0.251156515034695,59
"138",0.217425126409957,0.251156515034695,59
"139",0.220968683135577,0.251156515034695,59
"140",0.219260700389105,0.251156515034695,59
"141",0.220276318349874,0.251156515034695,59
"142",0.221292331646555,0.251156515034695,59
"143",0.223671403542924,0.251156515034695,59
"144",0.224299065420561,0.251156515034695,59
"145",0.222590068159688,0.251156515034695,59
"146",0.224191663420335,0.251156515034695,59
"147",0.222676797194623,0.251156515034695,59
"148",0.224084177708496,0.251156515034695,59
"149",0.226076788150458,0.251156515034695,59
"150",0.223001949317739,0.251156515034695,59
