"","profile","maxrec","maxlag"
"-150",0.153411306042885,0.1676212294769,109
"-149",0.149093743909569,0.1676212294769,109
"-148",0.151208106001559,0.1676212294769,109
"-147",0.155269822715761,0.1676212294769,109
"-146",0.155239579275419,0.1676212294769,109
"-145",0.158325219084713,0.1676212294769,109
"-144",0.157904984423676,0.1676212294769,109
"-143",0.150866264356628,0.1676212294769,109
"-142",0.153950953678474,0.1676212294769,109
"-141",0.156256080949601,0.1676212294769,109
"-140",0.158949416342412,0.1676212294769,109
"-139",0.15502820462945,0.1676212294769,109
"-138",0.151108518086348,0.1676212294769,109
"-137",0.155162356601206,0.1676212294769,109
"-136",0.160964230171073,0.1676212294769,109
"-135",0.154324586977648,0.1676212294769,109
"-134",0.155654877574815,0.1676212294769,109
"-133",0.158344666796192,0.1676212294769,109
"-132",0.158896658896659,0.1676212294769,109
"-131",0.154398912410177,0.1676212294769,109
"-130",0.149708737864078,0.1676212294769,109
"-129",0.15608619685498,0.1676212294769,109
"-128",0.158773291925466,0.1676212294769,109
"-127",0.159130603531923,0.1676212294769,109
"-126",0.159487776484284,0.1676212294769,109
"-125",0.158292919495635,0.1676212294769,109
"-124",0.161947245927075,0.1676212294769,109
"-123",0.162885398487493,0.1676212294769,109
"-122",0.157231485071733,0.1676212294769,109
"-121",0.158751696065129,0.1676212294769,109
"-120",0.157170542635659,0.1676212294769,109
"-119",0.151327262158496,0.1676212294769,109
"-118",0.156915924060442,0.1676212294769,109
"-117",0.151268642262251,0.1676212294769,109
"-116",0.152013942680093,0.1676212294769,109
"-115",0.154307841239109,0.1676212294769,109
"-114",0.153697251258227,0.1676212294769,109
"-113",0.149990323204955,0.1676212294769,109
"-112",0.154024767801858,0.1676212294769,109
"-111",0.153994970013542,0.1676212294769,109
"-110",0.15183752417795,0.1676212294769,109
"-109",0.153548636627345,0.1676212294769,109
"-108",0.154679040989946,0.1676212294769,109
"-107",0.155229074038276,0.1676212294769,109
"-106",0.154619250096637,0.1676212294769,109
"-105",0.155555555555556,0.1676212294769,109
"-104",0.152047913446677,0.1676212294769,109
"-103",0.157620243384199,0.1676212294769,109
"-102",0.156431054461182,0.1676212294769,109
"-101",0.153504537555513,0.1676212294769,109
"-100",0.154633204633205,0.1676212294769,109
"-99",0.158849642926076,0.1676212294769,109
