"","profile","maxrec","maxlag"
"-150",0.120272904483431,0.14034749034749,51
"-149",0.12336776456831,0.14034749034749,51
"-148",0.122564302416212,0.14034749034749,51
"-147",0.117864796415352,0.14034749034749,51
"-146",0.117841838722244,0.14034749034749,51
"-145",0.12190847127556,0.14034749034749,51
"-144",0.123442367601246,0.14034749034749,51
"-143",0.118551683862176,0.14034749034749,51
"-142",0.124172829894901,0.14034749034749,51
"-141",0.121618992021794,0.14034749034749,51
"-140",0.119066147859922,0.14034749034749,51
"-139",0.125267457693056,0.14034749034749,51
"-138",0.121548035783742,0.14034749034749,51
"-137",0.127552012444099,0.14034749034749,51
"-136",0.130443234836703,0.14034749034749,51
"-135",0.136831875607386,0.14034749034749,51
"-134",0.134667703070346,0.14034749034749,51
"-133",0.139693025063144,0.14034749034749,51
"-132",0.137723387723388,0.14034749034749,51
"-131",0.13944455234026,0.14034749034749,51
"-130",0.134757281553398,0.14034749034749,51
"-129",0.133954571927781,0.14034749034749,51
"-128",0.129658385093168,0.14034749034749,51
"-127",0.132544149039395,0.14034749034749,51
"-126",0.129608071400854,0.14034749034749,51
"-125",0.125121241513094,0.14034749034749,51
"-124",0.122575640031032,0.14034749034749,51
"-123",0.118285825092108,0.14034749034749,51
"-122",0.117875145405196,0.14034749034749,51
"-121",0.111843380500097,0.14034749034749,51
"-120",0.116085271317829,0.14034749034749,51
"-119",0.119356713815152,0.14034749034749,51
"-118",0.123595505617978,0.14034749034749,51
"-117",0.118535735037769,0.14034749034749,51
"-116",0.123353989155693,0.14034749034749,51
"-115",0.12081316553727,0.14034749034749,51
"-114",0.124080526519551,0.14034749034749,51
"-113",0.1267660150958,0.14034749034749,51
"-112",0.130998452012384,0.14034749034749,51
"-111",0.128264654672084,0.14034749034749,51
"-110",0.129013539651838,0.14034749034749,51
"-109",0.127634886869078,0.14034749034749,51
"-108",0.12954369682908,0.14034749034749,51
"-107",0.132418325923062,0.14034749034749,51
"-106",0.132779281020487,0.14034749034749,51
"-105",0.134299516908213,0.14034749034749,51
"-104",0.130023183925811,0.14034749034749,51
"-103",0.138304037087116,0.14034749034749,51
"-102",0.134221707222866,0.14034749034749,51
"-101",0.135547402973547,0.14034749034749,51
"-100",0.14034749034749,0.14034749034749,51
"-99",0.134723026442772,0.14034749034749,51
"-98",0.134890003859514,0.14034749034749,51
"-97",0.135635732201428,0.14034749034749,51
"-96",0.130787037037037,0.14034749034749,51
"-95",0.13191899710704,0.14034749034749,51
"-94",0.131315079059005,0.14034749034749,51
"-93",0.125698862540968,0.14034749034749,51
"-92",0.128565921356978,0.14034749034749,51
"-91",0.123530545384467,0.14034749034749,51
"-90",0.11849710982659,0.14034749034749,51
"-89",0.120015411288769,0.14034749034749,51
"-88",0.123073959938367,0.14034749034749,51
"-87",0.118621220874254,0.14034749034749,51
"-86",0.120331151328456,0.14034749034749,51
"-85",0.121847930702599,0.14034749034749,51
"-84",0.122209391839877,0.14034749034749,51
"-83",0.122955551279584,0.14034749034749,51
"-82",0.12581762216237,0.14034749034749,51
"-81",0.123100596268513,0.14034749034749,51
"-80",0.130961538461538,0.14034749034749,51
"-79",0.130936358392617,0.14034749034749,51
"-78",0.128988850442138,0.14034749034749,51
"-77",0.128964059196617,0.14034749034749,51
"-76",0.13662567255957,0.14034749034749,51
"-75",0.134486071085495,0.14034749034749,51
"-74",0.130426431041106,0.14034749034749,51
"-73",0.132705972729019,0.14034749034749,51
"-72",0.130952380952381,0.14034749034749,51
"-71",0.133614897293146,0.14034749034749,51
"-70",0.13742802303263,0.14034749034749,51
"-69",0.135866436384571,0.14034749034749,51
"-68",0.136415963161934,0.14034749034749,51
"-67",0.132553232303856,0.14034749034749,51
"-66",0.130993479094745,0.14034749034749,51
"-65",0.134228187919463,0.14034749034749,51
"-64",0.131518404907975,0.14034749034749,51
"-63",0.128617979681809,0.14034749034749,51
"-62",0.132809505557685,0.14034749034749,51
"-61",0.126461007855911,0.14034749034749,51
"-60",0.12088122605364,0.14034749034749,51
"-59",0.119708868032944,0.14034749034749,51
"-58",0.124664879356568,0.14034749034749,51
"-57",0.121003254834386,0.14034749034749,51
"-56",0.117343032159265,0.14034749034749,51
"-55",0.116363636363636,0.14034749034749,51
"-54",0.116915422885572,0.14034749034749,51
"-53",0.114788597665965,0.14034749034749,51
"-52",0.119931140015302,0.14034749034749,51
"-51",0.118951998470071,0.14034749034749,51
"-50",0.119502868068834,0.14034749034749,51
"-49",0.122921047600841,0.14034749034749,51
"-48",0.120603975535168,0.14034749034749,51
"-47",0.125358303076629,0.14034749034749,51
"-46",0.131257164692396,0.14034749034749,51
"-45",0.125692454632283,0.14034749034749,51
"-44",0.122421695951108,0.14034749034749,51
"-43",0.130036280313156,0.14034749034749,51
"-42",0.128865979381443,0.14034749034749,51
"-41",0.129795762550105,0.14034749034749,51
"-40",0.129580152671756,0.14034749034749,51
"-39",0.128792215226102,0.14034749034749,51
"-38",0.130103014116749,0.14034749034749,51
"-37",0.132557695975587,0.14034749034749,51
"-36",0.12490465293669,0.14034749034749,51
"-35",0.122592945662536,0.14034749034749,51
"-34",0.121807091117042,0.14034749034749,51
"-33",0.126167333714504,0.14034749034749,51
"-32",0.125381097560976,0.14034749034749,51
"-31",0.124595160983044,0.14034749034749,51
"-30",0.11752380952381,0.14034749034749,51
"-29",0.118834507712817,0.14034749034749,51
"-28",0.117479055597867,0.14034749034749,51
"-27",0.118408528459928,0.14034749034749,51
"-26",0.125428245146555,0.14034749034749,51
"-25",0.118744053282588,0.14034749034749,51
"-24",0.11910197869102,0.14034749034749,51
"-23",0.122313106334411,0.14034749034749,51
"-22",0.123050589577786,0.14034749034749,51
"-21",0.123597642137288,0.14034749034749,51
"-20",0.12680608365019,0.14034749034749,51
"-19",0.121839954381296,0.14034749034749,51
"-18",0.116495629038388,0.14034749034749,51
"-17",0.116663499904997,0.14034749034749,51
"-16",0.119300911854103,0.14034749034749,51
"-15",0.121557454890788,0.14034749034749,51
"-14",0.117736422331941,0.14034749034749,51
"-13",0.117714068729827,0.14034749034749,51
"-12",0.124715261958998,0.14034749034749,51
"-11",0.124122224330993,0.14034749034749,51
"-10",0.126375711574953,0.14034749034749,51
"-9",0.118952760387023,0.14034749034749,51
"-8",0.122913505311077,0.14034749034749,51
"-7",0.119097288071307,0.14034749034749,51
"-6",0.117368221463785,0.14034749034749,51
"-5",0.120568720379147,0.14034749034749,51
"-4",0.120735405610311,0.14034749034749,51
"-3",0.118438506727307,0.14034749034749,51
"-2",0.122773777946192,0.14034749034749,51
"-1",0.122182231483235,0.14034749034749,51
"0",0.122159090909091,0.14034749034749,51
"1",0.123129380564501,0.14034749034749,51
"2",0.118037135278515,0.14034749034749,51
"3",0.119575516391889,0.14034749034749,51
"4",0.12357846853677,0.14034749034749,51
"5",0.118293838862559,0.14034749034749,51
"6",0.117557830868411,0.14034749034749,51
"7",0.111701118907643,0.14034749034749,51
"8",0.117412746585736,0.14034749034749,51
"9",0.118952760387023,0.14034749034749,51
"10",0.122770398481973,0.14034749034749,51
"11",0.121275384323401,0.14034749034749,51
"12",0.121108580106302,0.14034749034749,51
"13",0.12151129675337,0.14034749034749,51
"14",0.124762628180782,0.14034749034749,51
"15",0.124596391263058,0.14034749034749,51
"16",0.120820668693009,0.14034749034749,51
"17",0.122553676610298,0.14034749034749,51
"18",0.125807677689092,0.14034749034749,51
"19",0.123930811632769,0.14034749034749,51
"20",0.127566539923954,0.14034749034749,51
"21",0.127210496292071,0.14034749034749,51
"22",0.126854317230886,0.14034749034749,51
"23",0.124595777059159,0.14034749034749,51
"24",0.124809741248097,0.14034749034749,51
"25",0.120266412940057,0.14034749034749,51
"26",0.121431290445375,0.14034749034749,51
"27",0.120692937369122,0.14034749034749,51
"28",0.119383092155369,0.14034749034749,51
"29",0.118834507712817,0.14034749034749,51
"30",0.122857142857143,0.14034749034749,51
"31",0.117927224233187,0.14034749034749,51
"32",0.11547256097561,0.14034749034749,51
"33",0.119687440442157,0.14034749034749,51
"34",0.125619519634007,0.14034749034749,51
"35",0.122974261201144,0.14034749034749,51
"36",0.117276887871854,0.14034749034749,51
"37",0.115010490177379,0.14034749034749,51
"38",0.119229301793209,0.14034749034749,51
"39",0.120778477389811,0.14034749034749,51
"40",0.122900763358779,0.14034749034749,51
"41",0.1233059744226,0.14034749034749,51
"42",0.12065673921344,0.14034749034749,51
"43",0.119343135382853,0.14034749034749,51
"44",0.125477463712758,0.14034749034749,51
"45",0.124737344794651,0.14034749034749,51
"46",0.131830340084066,0.14034749034749,51
"47",0.128606917638066,0.14034749034749,51
"48",0.13111620795107,0.14034749034749,51
"49",0.131141273179124,0.14034749034749,51
"50",0.133078393881453,0.14034749034749,51
"51",0.134251290877797,0.14034749034749,51
"52",0.132364192807957,0.14034749034749,51
"53",0.131815572986417,0.14034749034749,51
"54",0.13222349789514,0.14034749034749,51
"55",0.127846889952153,0.14034749034749,51
"56",0.134571209800919,0.14034749034749,51
"57",0.128853149530921,0.14034749034749,51
"58",0.125239371888165,0.14034749034749,51
"59",0.125454893698525,0.14034749034749,51
"60",0.131609195402299,0.14034749034749,51
"61",0.127802260969534,0.14034749034749,51
"62",0.131851284016865,0.14034749034749,51
"63",0.12746789342534,0.14034749034749,51
"64",0.127300613496933,0.14034749034749,51
"65",0.128667305848514,0.14034749034749,51
"66",0.121979286536249,0.14034749034749,51
"67",0.123345482447727,0.14034749034749,51
"68",0.132578664620107,0.14034749034749,51
"69",0.129149875263865,0.14034749034749,51
"70",0.129558541266795,0.14034749034749,51
"71",0.130735265885967,0.14034749034749,51
"72",0.136136712749616,0.14034749034749,51
"73",0.13116957941233,0.14034749034749,51
"74",0.133307721859393,0.14034749034749,51
"75",0.134486071085495,0.14034749034749,51
"76",0.130092236740968,0.14034749034749,51
"77",0.133384585815875,0.14034749034749,51
"78",0.134563629373318,0.14034749034749,51
"79",0.137473562776389,0.14034749034749,51
"80",0.134423076923077,0.14034749034749,51
"81",0.133871898442008,0.14034749034749,51
"82",0.125240477106579,0.14034749034749,51
"83",0.120069270733115,0.14034749034749,51
"84",0.121824480369515,0.14034749034749,51
"85",0.119730510105871,0.14034749034749,51
"86",0.119175972275703,0.14034749034749,51
"87",0.116117850953206,0.14034749034749,51
"88",0.11748844375963,0.14034749034749,51
"89",0.120400693507995,0.14034749034749,51
"90",0.119460500963391,0.14034749034749,51
"91",0.117941799961457,0.14034749034749,51
"92",0.117579028527371,0.14034749034749,51
"93",0.1158665895508,0.14034749034749,51
"94",0.1263015811801,0.14034749034749,51
"95",0.127097396335583,0.14034749034749,51
"96",0.125385802469136,0.14034749034749,51
"97",0.128111132548717,0.14034749034749,51
"98",0.128135854882285,0.14034749034749,51
"99",0.128739625554912,0.14034749034749,51
"100",0.128185328185328,0.14034749034749,51
"101",0.132844178412821,0.14034749034749,51
"102",0.134028582464272,0.14034749034749,51
"103",0.129418582190458,0.14034749034749,51
"104",0.131182380216383,0.14034749034749,51
"105",0.128502415458937,0.14034749034749,51
"106",0.1310398144569,0.14034749034749,51
"107",0.131838391648946,0.14034749034749,51
"108",0.126256767208043,0.14034749034749,51
